Province/State,Country/Region,Lat,Long,date,confirmed,deaths,recovered,active
,Afghanistan,33.0,65.0,3/20/20,24,0,18.0,6.0
,Albania,41.1533,20.1683,3/20/20,70,2,239.0,-171.0
,Algeria,28.0339,1.6596,3/20/20,90,11,751.0,-672.0
,Andorra,42.5063,1.5218,3/20/20,75,0,329.0,-254.0
,Angola,-11.2027,17.8739,3/20/20,1,0,133.0,-132.0
,Antigua and Barbuda,17.0608,-61.7964,3/20/20,1,0,536.0,-535.0
,Argentina,-38.4161,-63.6167,3/20/20,128,3,133.0,-8.0
,Armenia,40.0691,45.0382,3/20/20,136,0,1.0,135.0
Australian Capital Territory,Australia,-35.4735,149.0124,3/20/20,6,0,73.0,-67.0
New South Wales,Australia,-33.8688,151.2093,3/20/20,353,6,172.0,175.0
Northern Territory,Australia,-12.4634,130.8456,3/20/20,3,0,1221.0,-1218.0
Queensland,Australia,-28.0167,153.4,3/20/20,184,0,3.0,181.0
South Australia,Australia,-34.9285,138.6007,3/20/20,50,0,0.0,50.0
Tasmania,Australia,-41.4545,145.9707,3/20/20,10,0,0.0,10.0
Victoria,Australia,-37.8136,144.9631,3/20/20,121,0,2.0,119.0
Western Australia,Australia,-31.9505,115.8605,3/20/20,64,1,1.0,62.0
,Austria,47.5162,14.5501,3/20/20,2388,6,5.0,2377.0
,Azerbaijan,40.1431,47.5769,3/20/20,44,1,325.0,-282.0
,Bahamas,25.0343,-77.3963,3/20/20,3,0,0.0,3.0
,Bahrain,26.0275,50.55,3/20/20,285,1,3.0,281.0
,Bangladesh,23.685,90.3563,3/20/20,20,1,6.0,13.0
,Barbados,13.1939,-59.5432,3/20/20,5,0,0.0,5.0
,Belarus,53.7098,27.9534,3/20/20,69,0,0.0,69.0
,Belgium,50.8333,4.0,3/20/20,2257,37,1.0,2219.0
,Benin,9.3077,2.3158,3/20/20,2,0,0.0,2.0
,Bhutan,27.5142,90.4336,3/20/20,2,0,0.0,2.0
,Bolivia,-16.2902,-63.5887,3/20/20,15,0,0.0,15.0
,Bosnia and Herzegovina,43.9159,17.6791,3/20/20,89,0,3.0,86.0
,Brazil,-14.235,-51.9253,3/20/20,793,11,56.0,726.0
,Brunei,4.5353,114.7277,3/20/20,78,0,0.0,78.0
,Bulgaria,42.7339,25.4858,3/20/20,127,3,0.0,124.0
,Burkina Faso,12.2383,-1.5616,3/20/20,40,1,0.0,39.0
,Cabo Verde,16.5388,-23.0418,3/20/20,1,0,2.0,-1.0
,Cambodia,11.55,104.9167,3/20/20,51,0,0.0,51.0
,Cameroon,3.848,11.5021,3/20/20,20,0,4.0,16.0
Alberta,Canada,53.9333,-116.5765,3/20/20,146,1,0.0,145.0
British Columbia,Canada,49.2827,-123.1207,3/20/20,271,8,10.0,253.0
Grand Princess,Canada,37.6489,-122.6655,3/20/20,10,0,6.0,4.0
Manitoba,Canada,53.7609,-98.8139,3/20/20,17,0,0.0,17.0
New Brunswick,Canada,46.5653,-66.4619,3/20/20,11,0,0.0,11.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,3/20/20,4,0,0.0,4.0
Nova Scotia,Canada,44.682,-63.7443,3/20/20,15,0,0.0,15.0
Ontario,Canada,51.2538,-85.3232,3/20/20,308,2,0.0,306.0
Prince Edward Island,Canada,46.5107,-63.4168,3/20/20,2,0,0.0,2.0
Quebec,Canada,52.9399,-73.5491,3/20/20,139,1,0.0,138.0
Saskatchewan,Canada,52.9399,-106.4509,3/20/20,20,0,0.0,20.0
,Central African Republic,6.6111,20.9394,3/20/20,3,0,2200.0,-2197.0
,Chad,15.4542,18.7322,3/20/20,1,0,0.0,1.0
,Chile,-35.6751,-71.543,3/20/20,434,0,0.0,434.0
Anhui,China,31.8257,117.2264,3/20/20,990,6,3.0,981.0
Beijing,China,40.1824,116.4142,3/20/20,491,8,266.0,217.0
Chongqing,China,30.0572,107.874,3/20/20,576,6,0.0,570.0
Fujian,China,26.0789,117.9874,3/20/20,299,1,0.0,298.0
Gansu,China,37.8099,101.0583,3/20/20,134,2,19.0,113.0
Guangdong,China,23.3417,113.4244,3/20/20,1395,8,0.0,1387.0
Guangxi,China,23.8298,108.7881,3/20/20,254,2,0.0,252.0
Guizhou,China,26.8154,106.8748,3/20/20,146,2,0.0,144.0
Hainan,China,19.1959,109.7453,3/20/20,168,6,0.0,162.0
Hebei,China,39.549,116.1306,3/20/20,318,6,0.0,312.0
Heilongjiang,China,47.862,127.7615,3/20/20,484,13,0.0,471.0
Henan,China,33.882,113.614,3/20/20,1273,22,0.0,1251.0
Hong Kong,China,22.3,114.2,3/20/20,256,4,16.0,236.0
Hubei,China,30.9756,112.2707,3/20/20,67800,3133,36.0,64631.0
Hunan,China,27.6104,111.7088,3/20/20,1018,4,27.0,987.0
Inner Mongolia,China,44.0935,113.9448,3/20/20,75,1,29.0,45.0
Jiangsu,China,32.9711,119.455,3/20/20,631,0,7931.0,-7300.0
Jiangxi,China,27.614,115.7221,3/20/20,935,1,57.0,877.0
Jilin,China,43.6661,126.1923,3/20/20,93,1,5.0,87.0
Liaoning,China,41.2956,122.6085,3/20/20,126,2,37.0,87.0
Macau,China,22.1667,113.55,3/20/20,17,0,7024.0,-7007.0
Ningxia,China,37.2692,106.1655,3/20/20,75,0,2.0,73.0
Qinghai,China,35.7452,95.9956,3/20/20,18,0,235.0,-217.0
Shaanxi,China,35.1917,108.8701,3/20/20,247,3,1.0,243.0
Shandong,China,36.3427,118.1498,3/20/20,762,7,0.0,755.0
Shanghai,China,31.202,121.4491,3/20/20,371,3,0.0,368.0
Shanxi,China,37.5777,112.2922,3/20/20,133,0,2909.0,-2776.0
Sichuan,China,30.6171,102.7103,3/20/20,541,3,27.0,511.0
Tianjin,China,39.3054,117.323,3/20/20,137,3,0.0,134.0
Tibet,China,31.6927,88.0924,3/20/20,1,0,1.0,0.0
Xinjiang,China,41.1129,85.2401,3/20/20,76,3,8.0,65.0
Yunnan,China,24.974,101.487,3/20/20,176,2,0.0,174.0
Zhejiang,China,29.1832,120.0934,3/20/20,1234,1,0.0,1233.0
,Colombia,4.5709,-74.2973,3/20/20,128,0,0.0,128.0
,Congo (Brazzaville),-4.0383,21.7587,3/20/20,3,0,1.0,2.0
,Congo (Kinshasa),-4.0383,21.7587,3/20/20,18,0,6.0,12.0
,Costa Rica,9.7489,-83.7534,3/20/20,89,1,0.0,88.0
,Cote d'Ivoire,7.54,-5.5471,3/20/20,9,0,139.0,-130.0
,Croatia,45.1,15.2,3/20/20,128,1,0.0,127.0
,Diamond Princess,0.0,0.0,3/20/20,712,7,0.0,705.0
,Cuba,22.0,-80.0,3/20/20,16,1,2.0,13.0
,Cyprus,35.1264,33.4299,3/20/20,67,0,0.0,67.0
,Czechia,49.8175,15.473,3/20/20,833,0,0.0,833.0
Faroe Islands,Denmark,61.8926,-6.9118,3/20/20,80,0,4.0,76.0
Greenland,Denmark,71.7069,-42.6043,3/20/20,2,0,1.0,1.0
,Denmark,56.2639,9.5018,3/20/20,1255,9,1.0,1245.0
,Djibouti,11.8251,42.5903,3/20/20,1,0,0.0,1.0
,Dominican Republic,18.7357,-70.1627,3/20/20,72,2,0.0,70.0
,Ecuador,-1.8312,-78.1834,3/20/20,367,5,3.0,359.0
,Egypt,26.0,30.0,3/20/20,285,8,0.0,277.0
,El Salvador,13.7942,-88.8965,3/20/20,1,0,0.0,1.0
,Equatorial Guinea,1.5,10.0,3/20/20,6,0,1.0,5.0
,Eritrea,15.1794,39.7823,3/20/20,0,0,0.0,0.0
,Estonia,58.5953,25.0136,3/20/20,283,0,0.0,283.0
,Eswatini,-26.5225,31.4659,3/20/20,1,0,0.0,1.0
,Ethiopia,9.145,40.4897,3/20/20,9,0,2.0,7.0
,Fiji,-17.7134,178.065,3/20/20,1,0,0.0,1.0
,Finland,64.0,26.0,3/20/20,450,0,0.0,450.0
French Guiana,France,3.9339,-53.1258,3/20/20,15,0,0.0,15.0
French Polynesia,France,-17.6797,149.4068,3/20/20,11,0,2.0,9.0
Guadeloupe,France,16.25,-61.5833,3/20/20,45,0,1.0,44.0
Mayotte,France,-12.8275,45.1662,3/20/20,6,0,1.0,5.0
New Caledonia,France,-20.9043,165.618,3/20/20,2,0,17.0,-15.0
Reunion,France,-21.1351,55.2471,3/20/20,28,0,5.0,23.0
Saint Barthelemy,France,17.9,-62.8333,3/20/20,3,0,0.0,3.0
St Martin,France,18.0708,-63.0501,3/20/20,4,0,0.0,4.0
Martinique,France,14.6415,-61.0242,3/20/20,32,1,0.0,31.0
,France,46.2276,2.2137,3/20/20,12612,450,1.0,12161.0
,Gabon,-0.8037,11.6094,3/20/20,3,1,17.0,-15.0
,Gambia,13.4432,-15.3101,3/20/20,1,0,1.0,0.0
,Georgia,42.3154,43.3569,3/20/20,43,0,5.0,38.0
,Germany,51.0,9.0,3/20/20,19848,67,33.0,19748.0
,Ghana,7.9465,-1.0232,3/20/20,16,0,64.0,-48.0
,Greece,39.0742,21.8243,3/20/20,495,6,16.0,473.0
,Guatemala,15.7835,-90.2308,3/20/20,12,1,0.0,11.0
,Guinea,9.9456,-9.6966,3/20/20,1,0,0.0,1.0
,Guyana,5.0,-58.75,3/20/20,7,1,0.0,6.0
,Haiti,18.9712,-72.2852,3/20/20,2,0,0.0,2.0
,Holy See,41.9029,12.4534,3/20/20,1,0,4.0,-3.0
,Honduras,15.2,-86.2419,3/20/20,24,0,16.0,8.0
,Hungary,47.1625,19.5033,3/20/20,85,3,5.0,77.0
,Iceland,64.9631,-19.0208,3/20/20,409,0,1.0,408.0
,India,21.0,78.0,3/20/20,244,5,0.0,239.0
,Indonesia,-0.7893,113.9213,3/20/20,369,32,144.0,193.0
,Iran,32.0,53.0,3/20/20,19644,1433,7.0,18204.0
,Iraq,33.0,44.0,3/20/20,208,17,0.0,191.0
,Ireland,53.1424,-7.6921,3/20/20,683,3,0.0,680.0
,Israel,31.0,35.0,3/20/20,529,0,0.0,529.0
,Italy,43.0,12.0,3/20/20,47021,4032,2575.0,40414.0
,Jamaica,18.1096,-77.2975,3/20/20,16,1,3.0,12.0
,Japan,36.0,138.0,3/20/20,963,33,0.0,930.0
,Jordan,31.24,36.51,3/20/20,85,0,0.0,85.0
,Kazakhstan,48.0196,66.9237,3/20/20,49,3,16.0,30.0
,Kenya,-0.0236,37.9062,3/20/20,7,0,131.0,-124.0
,"Korea, South",36.0,128.0,3/20/20,8652,94,0.0,8558.0
,Kuwait,29.5,47.75,3/20/20,159,0,28.0,131.0
,Kyrgyzstan,41.2044,74.7661,3/20/20,6,0,0.0,6.0
,Latvia,56.8796,24.6032,3/20/20,111,0,44.0,67.0
,Lebanon,33.8547,35.8623,3/20/20,163,4,0.0,159.0
,Liberia,6.4281,-9.4295,3/20/20,2,0,1.0,1.0
,Liechtenstein,47.14,9.55,3/20/20,28,0,1.0,27.0
,Lithuania,55.1694,23.8813,3/20/20,49,0,1.0,48.0
,Luxembourg,49.8153,6.1296,3/20/20,484,4,0.0,480.0
,Madagascar,-18.7669,46.8691,3/20/20,3,0,0.0,3.0
,Malaysia,2.5,112.5,3/20/20,1030,3,1.0,1026.0
,Maldives,3.2028,73.2207,3/20/20,13,0,38.0,-25.0
,Malta,35.9375,14.3754,3/20/20,64,0,0.0,64.0
,Mauritania,21.0079,10.9408,3/20/20,2,0,0.0,2.0
,Mauritius,-20.2,57.5,3/20/20,12,0,0.0,12.0
,Mexico,23.6345,-102.5528,3/20/20,164,1,2.0,161.0
,Moldova,47.4116,28.3699,3/20/20,66,1,0.0,65.0
,Monaco,43.7333,7.4167,3/20/20,11,0,0.0,11.0
,Mongolia,46.8625,103.8467,3/20/20,6,0,65.0,-59.0
,Montenegro,42.5,19.3,3/20/20,14,0,0.0,14.0
,Morocco,31.7917,-7.0926,3/20/20,77,3,178.0,-104.0
,Namibia,-22.9576,18.4904,3/20/20,3,0,0.0,3.0
,Nepal,28.1667,84.25,3/20/20,1,0,15.0,-14.0
Aruba,Netherlands,12.5186,-70.0358,3/20/20,5,0,17.0,-12.0
Curacao,Netherlands,12.1696,-68.99,3/20/20,3,1,0.0,2.0
Sint Maarten,Netherlands,18.0425,-63.0548,3/20/20,1,0,0.0,1.0
,Netherlands,52.1326,5.2913,3/20/20,2994,106,17.0,2871.0
,New Zealand,-40.9006,174.886,3/20/20,39,0,0.0,39.0
,Nicaragua,12.8654,-85.2072,3/20/20,1,0,0.0,1.0
,Niger,17.6078,8.0817,3/20/20,1,0,0.0,1.0
,Nigeria,9.082,8.6753,3/20/20,12,0,0.0,12.0
,North Macedonia,41.6086,21.7453,3/20/20,67,0,0.0,67.0
,Norway,60.472,8.4689,3/20/20,1914,7,0.0,1907.0
,Oman,21.0,57.0,3/20/20,48,0,0.0,48.0
,Pakistan,30.3753,69.3451,3/20/20,501,3,0.0,498.0
,Panama,8.538,-80.7821,3/20/20,137,1,0.0,136.0
,Papua New Guinea,-6.315,143.9555,3/20/20,1,0,0.0,1.0
,Paraguay,-23.4425,-58.4438,3/20/20,13,0,0.0,13.0
,Peru,-9.19,-75.0152,3/20/20,234,3,0.0,231.0
,Philippines,13.0,122.0,3/20/20,230,18,0.0,212.0
,Poland,51.9194,19.1451,3/20/20,425,5,0.0,420.0
,Portugal,39.3999,-8.2245,3/20/20,1020,6,0.0,1014.0
,Qatar,25.3548,51.1839,3/20/20,470,0,0.0,470.0
,Romania,45.9432,24.9668,3/20/20,308,0,0.0,308.0
,Russia,60.0,90.0,3/20/20,253,1,0.0,252.0
,Rwanda,-1.9403,29.8739,3/20/20,17,0,1.0,16.0
,Saint Lucia,13.9094,-60.9789,3/20/20,2,0,10.0,-8.0
,Saint Vincent and the Grenadines,12.9843,-61.2872,3/20/20,1,0,24.0,-23.0
,San Marino,43.9424,12.4578,3/20/20,144,14,1.0,129.0
,Saudi Arabia,24.0,45.0,3/20/20,344,0,0.0,344.0
,Senegal,14.4974,-14.4524,3/20/20,38,0,0.0,38.0
,Serbia,44.0165,21.0059,3/20/20,135,1,52.0,82.0
,Seychelles,-4.6796,55.492,3/20/20,7,0,14.0,-7.0
,Singapore,1.2833,103.8333,3/20/20,385,0,0.0,385.0
,Slovakia,48.669,19.699,3/20/20,137,1,4.0,132.0
,Slovenia,46.1512,14.9955,3/20/20,341,1,0.0,340.0
,Somalia,5.1521,46.1996,3/20/20,1,0,8.0,-7.0
,South Africa,-30.5595,22.9375,3/20/20,202,0,3.0,199.0
,Spain,40.0,-4.0,3/20/20,20410,1043,3.0,19364.0
,Sri Lanka,7.0,81.0,3/20/20,73,0,97.0,-24.0
,Sudan,12.8628,30.2176,3/20/20,2,1,0.0,1.0
,Suriname,3.9193,-56.0278,3/20/20,4,0,9.0,-5.0
,Sweden,63.0,16.0,3/20/20,1639,16,10.0,1613.0
,Switzerland,46.8182,8.2275,3/20/20,5294,54,1.0,5239.0
,Taiwan*,23.7,121.0,3/20/20,135,2,177.0,-44.0
,Tanzania,-6.369,34.8888,3/20/20,6,0,5.0,1.0
,Thailand,15.0,101.0,3/20/20,322,1,0.0,321.0
,Togo,8.6195,0.8248,3/20/20,9,0,22.0,-13.0
,Trinidad and Tobago,10.6918,-61.2225,3/20/20,9,0,461.0,-452.0
,Tunisia,34.0,9.0,3/20/20,54,1,0.0,53.0
,Turkey,38.9637,35.2433,3/20/20,359,4,0.0,355.0
,Uganda,1.0,32.0,3/20/20,0,0,0.0,0.0
,Ukraine,48.3794,31.1656,3/20/20,29,3,0.0,26.0
,United Arab Emirates,24.0,54.0,3/20/20,140,2,2.0,136.0
Bermuda,United Kingdom,32.3078,-64.7505,3/20/20,2,0,2.0,0.0
Cayman Islands,United Kingdom,19.3133,-81.2546,3/20/20,3,1,2.0,0.0
Channel Islands,United Kingdom,49.3723,-2.3644,3/20/20,14,0,3.0,11.0
Gibraltar,United Kingdom,36.1408,-5.3536,3/20/20,10,0,7.0,3.0
Isle of Man,United Kingdom,54.2361,-4.5481,3/20/20,1,0,0.0,1.0
Montserrat,United Kingdom,16.7425,-62.1874,3/20/20,1,0,4.0,-3.0
,United Kingdom,55.3781,-3.4360000000000004,3/20/20,3983,177,0.0,3806.0
,Uruguay,-32.5228,-55.7658,3/20/20,94,0,110.0,-16.0
,US,37.0902,-95.7129,3/20/20,19273,244,0.0,19029.0
,Uzbekistan,41.3775,64.5853,3/20/20,33,0,0.0,33.0
,Venezuela,6.4238,-66.5897,3/20/20,42,0,17.0,25.0
,Vietnam,16.0,108.0,3/20/20,91,0,984.0,-893.0
,Zambia,-15.4167,28.2833,3/20/20,2,0,401.0,-399.0
,Zimbabwe,-20.0,30.0,3/20/20,1,0,570.0,-569.0
Diamond Princess,Canada,0.0,0.0,3/20/20,0,0,295.0,-295.0
,Dominica,15.415,-61.371,3/20/20,0,0,119.0,-119.0
,Grenada,12.1165,-61.679,3/20/20,0,0,1333.0,-1333.0
,Mozambique,-18.665695,35.529562,3/20/20,0,0,250.0,-250.0
,Syria,34.802075,38.99681500000001,3/20/20,0,0,144.0,-144.0
,Timor-Leste,-8.874217,125.727539,3/20/20,0,0,168.0,-168.0
,Belize,13.1939,-59.5432,3/20/20,0,0,310.0,-310.0
Recovered,Canada,0.0,0.0,3/20/20,0,0,468.0,-468.0
,Laos,19.85627,102.495496,3/20/20,0,0,1250.0,-1250.0
,Libya,26.3351,17.228331,3/20/20,0,0,101.0,-101.0
,West Bank and Gaza,31.9522,35.2332,3/20/20,47,0,60324.0,-60277.0
,Guinea-Bissau,11.8037,-15.1804,3/20/20,0,0,1014.0,-1014.0
,Mali,17.570692,-3.996166000000001,3/20/20,0,0,74.0,-74.0
,Saint Kitts and Nevis,17.357822,-62.782998,3/20/20,0,0,631.0,-631.0
Northwest Territories,Canada,64.8255,-124.8457,3/20/20,0,0,934.0,-934.0
Yukon,Canada,64.2823,-135.0,3/20/20,0,0,92.0,-92.0
,Kosovo,42.602636,20.902977,3/20/20,0,0,124.0,-124.0
,Burma,21.9162,95.956,3/20/20,0,0,10.0,-10.0
Anguilla,United Kingdom,18.2206,-63.0686,3/20/20,0,0,75.0,-75.0
British Virgin Islands,United Kingdom,18.4207,-64.64,3/20/20,0,0,18.0,-18.0
Turks and Caicos Islands,United Kingdom,21.694000000000006,-71.7979,3/20/20,0,0,240.0,-240.0
,MS Zaandam,0.0,0.0,3/20/20,0,0,752.0,-752.0
,Botswana,-22.3285,24.6849,3/20/20,0,0,330.0,-330.0
,Burundi,-3.3731,29.9189,3/20/20,0,0,133.0,-133.0
,Sierra Leone,8.460555000000001,-11.779889,3/20/20,0,0,536.0,-536.0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,3/20/20,0,0,133.0,-133.0
,Malawi,-13.254307999999998,34.301525,3/20/20,0,0,1.0,-1.0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,3/20/20,0,0,73.0,-73.0
Saint Pierre and Miquelon,France,46.8852,-56.3159,3/20/20,0,0,172.0,-172.0
,South Sudan,6.877000000000002,31.307,3/20/20,0,0,1221.0,-1221.0
,Western Sahara,24.2155,-12.8858,3/20/20,0,0,6.0,-6.0
,Sao Tome and Principe,0.18636,6.613081,3/20/20,0,0,0.0,0.0
,Yemen,15.552727,48.516388,3/20/20,0,0,0.0,0.0
,Afghanistan,33.0,65.0,3/21/20,24,0,2.0,22.0
,Albania,41.1533,20.1683,3/21/20,76,2,2.0,72.0
,Algeria,28.0339,1.6596,3/21/20,139,15,5.0,119.0
,Andorra,42.5063,1.5218,3/21/20,88,0,325.0,-237.0
,Angola,-11.2027,17.8739,3/21/20,2,0,1.0,1.0
,Antigua and Barbuda,17.0608,-61.7964,3/21/20,1,0,3.0,-2.0
,Argentina,-38.4161,-63.6167,3/21/20,158,4,10.0,144.0
,Armenia,40.0691,45.0382,3/21/20,160,0,33.0,127.0
Australian Capital Territory,Australia,-35.4735,149.0124,3/21/20,9,0,2.0,7.0
New South Wales,Australia,-33.8688,151.2093,3/21/20,436,6,1.0,429.0
Northern Territory,Australia,-12.4634,130.8456,3/21/20,3,0,0.0,3.0
Queensland,Australia,-28.0167,153.4,3/21/20,221,0,0.0,221.0
South Australia,Australia,-34.9285,138.6007,3/21/20,67,0,3.0,64.0
Tasmania,Australia,-41.4545,145.9707,3/21/20,16,0,3.0,13.0
Victoria,Australia,-37.8136,144.9631,3/21/20,229,0,80.0,149.0
Western Australia,Australia,-31.9505,115.8605,3/21/20,90,1,0.0,89.0
,Austria,47.5162,14.5501,3/21/20,2814,8,0.0,2806.0
,Azerbaijan,40.1431,47.5769,3/21/20,53,1,0.0,52.0
,Bahamas,25.0343,-77.3963,3/21/20,4,0,7.0,-3.0
,Bahrain,26.0275,50.55,3/21/20,305,1,0.0,304.0
,Bangladesh,23.685,90.3563,3/21/20,25,2,0.0,23.0
,Barbados,13.1939,-59.5432,3/21/20,6,0,0.0,6.0
,Belarus,53.7098,27.9534,3/21/20,76,0,10.0,66.0
,Belgium,50.8333,4.0,3/21/20,2815,67,6.0,2742.0
,Benin,9.3077,2.3158,3/21/20,2,0,0.0,2.0
,Bhutan,27.5142,90.4336,3/21/20,2,0,0.0,2.0
,Bolivia,-16.2902,-63.5887,3/21/20,19,0,0.0,19.0
,Bosnia and Herzegovina,43.9159,17.6791,3/21/20,93,1,0.0,92.0
,Brazil,-14.235,-51.9253,3/21/20,1021,15,0.0,1006.0
,Brunei,4.5353,114.7277,3/21/20,83,0,1.0,82.0
,Bulgaria,42.7339,25.4858,3/21/20,163,3,0.0,160.0
,Burkina Faso,12.2383,-1.5616,3/21/20,64,2,0.0,62.0
,Cabo Verde,16.5388,-23.0418,3/21/20,3,0,3243.0,-3240.0
,Cambodia,11.55,104.9167,3/21/20,53,0,0.0,53.0
,Cameroon,3.848,11.5021,3/21/20,27,0,0.0,27.0
Alberta,Canada,53.9333,-116.5765,3/21/20,195,1,9.0,185.0
British Columbia,Canada,49.2827,-123.1207,3/21/20,424,10,3243.0,-2829.0
Grand Princess,Canada,37.6489,-122.6655,3/21/20,10,0,0.0,10.0
Manitoba,Canada,53.7609,-98.8139,3/21/20,18,0,0.0,18.0
New Brunswick,Canada,46.5653,-66.4619,3/21/20,17,0,29.0,-12.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,3/21/20,6,0,0.0,6.0
Nova Scotia,Canada,44.682,-63.7443,3/21/20,21,0,0.0,21.0
Ontario,Canada,51.2538,-85.3232,3/21/20,377,3,0.0,374.0
Prince Edward Island,Canada,46.5107,-63.4168,3/21/20,2,0,0.0,2.0
Quebec,Canada,52.9399,-73.5491,3/21/20,181,5,0.0,176.0
Saskatchewan,Canada,52.9399,-106.4509,3/21/20,26,0,0.0,26.0
,Central African Republic,6.6111,20.9394,3/21/20,3,0,0.0,3.0
,Chad,15.4542,18.7322,3/21/20,1,0,21.0,-20.0
,Chile,-35.6751,-71.543,3/21/20,537,0,51.0,486.0
Anhui,China,31.8257,117.2264,3/21/20,990,6,40.0,944.0
Beijing,China,40.1824,116.4142,3/21/20,504,8,30.0,466.0
Chongqing,China,30.0572,107.874,3/21/20,576,6,8913.0,-8343.0
Fujian,China,26.0789,117.9874,3/21/20,303,1,75.0,227.0
Gansu,China,37.8099,101.0583,3/21/20,134,2,5.0,127.0
Guangdong,China,23.3417,113.4244,3/21/20,1400,8,53.0,1339.0
Guangxi,China,23.8298,108.7881,3/21/20,254,2,8326.0,-8074.0
Guizhou,China,26.8154,106.8748,3/21/20,146,2,2.0,142.0
Hainan,China,19.1959,109.7453,3/21/20,168,6,285.0,-123.0
Hebei,China,39.549,116.1306,3/21/20,318,6,1.0,311.0
Heilongjiang,China,47.862,127.7615,3/21/20,484,13,0.0,471.0
Henan,China,33.882,113.614,3/21/20,1273,22,0.0,1251.0
Hong Kong,China,22.3,114.2,3/21/20,273,4,3507.0,-3238.0
Hubei,China,30.9756,112.2707,3/21/20,67800,3139,39.0,64622.0
Hunan,China,27.6104,111.7088,3/21/20,1018,4,0.0,1014.0
Inner Mongolia,China,44.0935,113.9448,3/21/20,75,1,1.0,73.0
Jiangsu,China,32.9711,119.455,3/21/20,631,0,8.0,623.0
Jiangxi,China,27.614,115.7221,3/21/20,935,1,0.0,934.0
Jilin,China,43.6661,126.1923,3/21/20,93,1,0.0,92.0
Liaoning,China,41.2956,122.6085,3/21/20,126,2,0.0,124.0
Macau,China,22.1667,113.55,3/21/20,18,0,1.0,17.0
Ningxia,China,37.2692,106.1655,3/21/20,75,0,6.0,69.0
Qinghai,China,35.7452,95.9956,3/21/20,18,0,0.0,18.0
Shaanxi,China,35.1917,108.8701,3/21/20,248,3,183.0,62.0
Shandong,China,36.3427,118.1498,3/21/20,764,7,5.0,752.0
Shanghai,China,31.202,121.4491,3/21/20,380,3,0.0,377.0
Shanxi,China,37.5777,112.2922,3/21/20,133,0,2.0,131.0
Sichuan,China,30.6171,102.7103,3/21/20,542,3,0.0,539.0
Tianjin,China,39.3054,117.323,3/21/20,137,3,0.0,134.0
Tibet,China,31.6927,88.0924,3/21/20,1,0,4.0,-3.0
Xinjiang,China,41.1129,85.2401,3/21/20,76,3,2.0,71.0
Yunnan,China,24.974,101.487,3/21/20,176,2,1.0,173.0
Zhejiang,China,29.1832,120.0934,3/21/20,1236,1,0.0,1235.0
,Colombia,4.5709,-74.2973,3/21/20,196,0,0.0,196.0
,Congo (Brazzaville),-4.0383,21.7587,3/21/20,3,0,6.0,-3.0
,Congo (Kinshasa),-4.0383,21.7587,3/21/20,23,1,0.0,22.0
,Costa Rica,9.7489,-83.7534,3/21/20,117,2,2.0,113.0
,Cote d'Ivoire,7.54,-5.5471,3/21/20,14,0,1.0,13.0
,Croatia,45.1,15.2,3/21/20,206,1,1.0,204.0
,Diamond Princess,0.0,0.0,3/21/20,712,8,0.0,704.0
,Cuba,22.0,-80.0,3/21/20,21,1,0.0,20.0
,Cyprus,35.1264,33.4299,3/21/20,84,0,2.0,82.0
,Czechia,49.8175,15.473,3/21/20,995,0,12.0,983.0
Faroe Islands,Denmark,61.8926,-6.9118,3/21/20,92,0,0.0,92.0
Greenland,Denmark,71.7069,-42.6043,3/21/20,2,0,0.0,2.0
,Denmark,56.2639,9.5018,3/21/20,1326,13,2.0,1311.0
,Djibouti,11.8251,42.5903,3/21/20,1,0,1.0,0.0
,Dominican Republic,18.7357,-70.1627,3/21/20,112,2,6.0,104.0
,Ecuador,-1.8312,-78.1834,3/21/20,506,7,17.0,482.0
,Egypt,26.0,30.0,3/21/20,294,10,18.0,266.0
,El Salvador,13.7942,-88.8965,3/21/20,3,0,1.0,2.0
,Equatorial Guinea,1.5,10.0,3/21/20,6,0,0.0,6.0
,Eritrea,15.1794,39.7823,3/21/20,1,0,0.0,1.0
,Estonia,58.5953,25.0136,3/21/20,306,0,1.0,305.0
,Eswatini,-26.5225,31.4659,3/21/20,1,0,20.0,-19.0
,Ethiopia,9.145,40.4897,3/21/20,9,0,1.0,8.0
,Fiji,-17.7134,178.065,3/21/20,1,0,22.0,-21.0
,Finland,64.0,26.0,3/21/20,523,1,41.0,481.0
French Guiana,France,3.9339,-53.1258,3/21/20,18,0,79.0,-61.0
French Polynesia,France,-17.6797,149.4068,3/21/20,15,0,22.0,-7.0
Guadeloupe,France,16.25,-61.5833,3/21/20,53,0,0.0,53.0
Mayotte,France,-12.8275,45.1662,3/21/20,7,0,0.0,7.0
New Caledonia,France,-20.9043,165.618,3/21/20,4,0,0.0,4.0
Reunion,France,-21.1351,55.2471,3/21/20,45,0,0.0,45.0
Saint Barthelemy,France,17.9,-62.8333,3/21/20,3,0,4.0,-1.0
St Martin,France,18.0708,-63.0501,3/21/20,4,0,28.0,-24.0
Martinique,France,14.6415,-61.0242,3/21/20,32,1,8.0,23.0
,France,46.2276,2.2137,3/21/20,14282,562,15.0,13705.0
